Close price,Exchange Date
808,04-Sep-2006
814,05-Sep-2006
806,06-Sep-2006
813,07-Sep-2006
814,08-Sep-2006
812,11-Sep-2006
814,12-Sep-2006
815,13-Sep-2006
813,14-Sep-2006
837,15-Sep-2006
812,18-Sep-2006
817,19-Sep-2006
833,20-Sep-2006
858,21-Sep-2006
840,22-Sep-2006
834,25-Sep-2006
837,26-Sep-2006
847,27-Sep-2006
837,28-Sep-2006
849,29-Sep-2006
830,02-Oct-2006
824,03-Oct-2006
825,04-Oct-2006
843,05-Oct-2006
831,06-Oct-2006
823,09-Oct-2006
825,10-Oct-2006
822,11-Oct-2006
814,12-Oct-2006
817,13-Oct-2006
812,16-Oct-2006
830,17-Oct-2006
816,18-Oct-2006
825,19-Oct-2006
816,20-Oct-2006
836,23-Oct-2006
825,24-Oct-2006
826,25-Oct-2006
840,26-Oct-2006
829,27-Oct-2006
830,30-Oct-2006
828,31-Oct-2006
820,01-Nov-2006
832,02-Nov-2006
830,03-Nov-2006
839,06-Nov-2006
847,07-Nov-2006
853,08-Nov-2006
857,09-Nov-2006
844,10-Nov-2006
843,13-Nov-2006
836,14-Nov-2006
845,15-Nov-2006
820,16-Nov-2006
823,17-Nov-2006
811,20-Nov-2006
809,21-Nov-2006
814,22-Nov-2006
817,23-Nov-2006
810,24-Nov-2006
801,27-Nov-2006
812,28-Nov-2006
809,29-Nov-2006
824,30-Nov-2006
816,01-Dec-2006
812,04-Dec-2006
823,05-Dec-2006
815,06-Dec-2006
832,07-Dec-2006
843,08-Dec-2006
853,11-Dec-2006
874,12-Dec-2006
904,13-Dec-2006
913,14-Dec-2006
906,15-Dec-2006
909,18-Dec-2006
917,19-Dec-2006
889,20-Dec-2006
896,21-Dec-2006
883,22-Dec-2006
889,27-Dec-2006
884,28-Dec-2006
888,29-Dec-2006
890,02-Jan-2007
917,03-Jan-2007
907,04-Jan-2007
894,05-Jan-2007
877,08-Jan-2007
880,09-Jan-2007
904,10-Jan-2007
902,11-Jan-2007
892,12-Jan-2007
885,15-Jan-2007
875,16-Jan-2007
887,17-Jan-2007
877,18-Jan-2007
872,19-Jan-2007
872,22-Jan-2007
877,23-Jan-2007
875,24-Jan-2007
880,25-Jan-2007
868,26-Jan-2007
879,29-Jan-2007
889,30-Jan-2007
890,31-Jan-2007
893,01-Feb-2007
892,02-Feb-2007
896,05-Feb-2007
898,06-Feb-2007
926,07-Feb-2007
942,08-Feb-2007
940,09-Feb-2007
943,12-Feb-2007
943,13-Feb-2007
935,14-Feb-2007
953,15-Feb-2007
962,16-Feb-2007
967,19-Feb-2007
951,20-Feb-2007
960,21-Feb-2007
952,22-Feb-2007
954,23-Feb-2007
949,26-Feb-2007
938,27-Feb-2007
946,28-Feb-2007
971,01-Mar-2007
974,02-Mar-2007
975,05-Mar-2007
944,06-Mar-2007
966,07-Mar-2007
989,08-Mar-2007
"1,014",09-Mar-2007
"1,030",12-Mar-2007
"1,030",13-Mar-2007
990,14-Mar-2007
978,15-Mar-2007
985,16-Mar-2007
994,19-Mar-2007
"1,020",20-Mar-2007
"1,033",21-Mar-2007
"1,041",22-Mar-2007
"1,039",23-Mar-2007
"1,038",26-Mar-2007
"1,032",27-Mar-2007
"1,047",28-Mar-2007
"1,054",29-Mar-2007
"1,059",30-Mar-2007
"1,001",02-Apr-2007
"1,020",03-Apr-2007
"1,034",04-Apr-2007
"1,038",05-Apr-2007
"1,020",10-Apr-2007
"1,029",11-Apr-2007
"1,021",12-Apr-2007
"1,025",13-Apr-2007
"1,025",16-Apr-2007
"1,040",17-Apr-2007
"1,025",18-Apr-2007
981,19-Apr-2007
"1,005",20-Apr-2007
986,23-Apr-2007
973,24-Apr-2007
977,25-Apr-2007
968,26-Apr-2007
962,27-Apr-2007
947,30-Apr-2007
964,01-May-2007
983,02-May-2007
990,03-May-2007
"1,006",04-May-2007
"1,008",08-May-2007
"1,022",09-May-2007
"1,034",10-May-2007
"1,039",11-May-2007
"1,033",14-May-2007
"1,027",15-May-2007
"1,058",16-May-2007
"1,058",17-May-2007
"1,090",18-May-2007
"1,089",21-May-2007
"1,073",22-May-2007
"1,086",23-May-2007
"1,066",24-May-2007
"1,057",25-May-2007
"1,035",29-May-2007
"1,022",30-May-2007
"1,033",31-May-2007
"1,028",01-Jun-2007
"1,007",04-Jun-2007
"1,020",05-Jun-2007
"1,025",06-Jun-2007
"1,013",07-Jun-2007
"1,006",08-Jun-2007
"1,015",11-Jun-2007
"1,007",12-Jun-2007
"1,008",13-Jun-2007
"1,047",14-Jun-2007
"1,047",15-Jun-2007
"1,058",18-Jun-2007
"1,045",19-Jun-2007
"1,024",20-Jun-2007
"1,030",21-Jun-2007
"1,043",22-Jun-2007
"1,044",25-Jun-2007
"1,080",26-Jun-2007
"1,079",27-Jun-2007
"1,063",28-Jun-2007
"1,091",29-Jun-2007
"1,062",02-Jul-2007
"1,067",03-Jul-2007
"1,085",04-Jul-2007
"1,100",05-Jul-2007
"1,107",06-Jul-2007
"1,091",09-Jul-2007
"1,051",10-Jul-2007
"1,071",11-Jul-2007
"1,077",12-Jul-2007
"1,076",13-Jul-2007
"1,054",16-Jul-2007
"1,105",17-Jul-2007
"1,102",18-Jul-2007
"1,112",19-Jul-2007
"1,101",20-Jul-2007
"1,083",23-Jul-2007
"1,093",24-Jul-2007
"1,071",25-Jul-2007
"1,042",26-Jul-2007
"1,022",27-Jul-2007
"1,013",30-Jul-2007
"1,018",31-Jul-2007
997,01-Aug-2007
991,02-Aug-2007
976,03-Aug-2007
968,06-Aug-2007
955,07-Aug-2007
972,08-Aug-2007
944,09-Aug-2007
948,10-Aug-2007
966,13-Aug-2007
961,14-Aug-2007
961,15-Aug-2007
933,16-Aug-2007
927,17-Aug-2007
917,20-Aug-2007
916,21-Aug-2007
908,22-Aug-2007
923,23-Aug-2007
921,24-Aug-2007
915,28-Aug-2007
931,29-Aug-2007
931,30-Aug-2007
947,31-Aug-2007
940,03-Sep-2007
936,04-Sep-2007
940,05-Sep-2007
956,06-Sep-2007
948,07-Sep-2007
942,10-Sep-2007
932,11-Sep-2007
915,12-Sep-2007
907,13-Sep-2007
967,14-Sep-2007
979,17-Sep-2007
978,18-Sep-2007
981,19-Sep-2007
999,20-Sep-2007
996,21-Sep-2007
993,24-Sep-2007
"1,006",25-Sep-2007
"1,005",26-Sep-2007
997,27-Sep-2007
"1,000",28-Sep-2007
995,01-Oct-2007
962,02-Oct-2007
951,03-Oct-2007
959,04-Oct-2007
949,05-Oct-2007
933,08-Oct-2007
936,09-Oct-2007
930,10-Oct-2007
940,11-Oct-2007
932,12-Oct-2007
940,15-Oct-2007
944,16-Oct-2007
945,17-Oct-2007
949,18-Oct-2007
951,19-Oct-2007
939,22-Oct-2007
938,23-Oct-2007
929,24-Oct-2007
922,25-Oct-2007
941,26-Oct-2007
954,29-Oct-2007
961,30-Oct-2007
962,31-Oct-2007
961,01-Nov-2007
955,02-Nov-2007
934,05-Nov-2007
936,06-Nov-2007
926,07-Nov-2007
925,08-Nov-2007
922,09-Nov-2007
918,12-Nov-2007
916,13-Nov-2007
919,14-Nov-2007
922,15-Nov-2007
924,16-Nov-2007
921,19-Nov-2007
936,20-Nov-2007
930,21-Nov-2007
924,22-Nov-2007
920,23-Nov-2007
917,26-Nov-2007
922,27-Nov-2007
925,28-Nov-2007
936,29-Nov-2007
951,30-Nov-2007
971,03-Dec-2007
988,04-Dec-2007
"1,005",05-Dec-2007
"1,008",06-Dec-2007
"1,004",07-Dec-2007
"1,022",10-Dec-2007
"1,028",11-Dec-2007
"1,026",12-Dec-2007
"1,063",13-Dec-2007
"1,056",14-Dec-2007
"1,064",17-Dec-2007
"1,079",18-Dec-2007
"1,087",19-Dec-2007
"1,075",20-Dec-2007
"1,070",21-Dec-2007
"1,051",24-Dec-2007
"1,058",27-Dec-2007
"1,049",28-Dec-2007
"1,043",31-Dec-2007
"1,068",02-Jan-2008
"1,086",03-Jan-2008
"1,076",04-Jan-2008
"1,102",07-Jan-2008
"1,111",08-Jan-2008
"1,114",09-Jan-2008
"1,125",10-Jan-2008
"1,135",11-Jan-2008
"1,146",14-Jan-2008
"1,132",15-Jan-2008
"1,125",16-Jan-2008
"1,125",17-Jan-2008
"1,128",18-Jan-2008
"1,116",21-Jan-2008
"1,117",22-Jan-2008
"1,132",23-Jan-2008
"1,145",24-Jan-2008
"1,149",25-Jan-2008
"1,147",28-Jan-2008
"1,153",29-Jan-2008
"1,175",30-Jan-2008
"1,197",31-Jan-2008
"1,205",01-Feb-2008
"1,209",04-Feb-2008
"1,210",05-Feb-2008
"1,221",06-Feb-2008
"1,228",07-Feb-2008
"1,240",08-Feb-2008
"1,247",11-Feb-2008
"1,258",12-Feb-2008
"1,270",13-Feb-2008
"1,278",14-Feb-2008
"1,287",15-Feb-2008
"1,271",18-Feb-2008
"1,269",19-Feb-2008
"1,253",20-Feb-2008
"1,260",21-Feb-2008
"1,294",22-Feb-2008
"1,303",25-Feb-2008
"1,316",26-Feb-2008
"1,343",27-Feb-2008
"1,387",28-Feb-2008
"1,391",29-Feb-2008
"1,396",03-Mar-2008
"1,385",04-Mar-2008
"1,394",05-Mar-2008
"1,355",06-Mar-2008
"1,356",07-Mar-2008
"1,355",10-Mar-2008
"1,377",11-Mar-2008
"1,383",12-Mar-2008
"1,475",13-Mar-2008
"1,487",14-Mar-2008
"1,412",17-Mar-2008
"1,415",18-Mar-2008
"1,334",19-Mar-2008
"1,268",20-Mar-2008
"1,275",25-Mar-2008
"1,284",26-Mar-2008
"1,318",27-Mar-2008
"1,281",28-Mar-2008
"1,284",31-Mar-2008
"1,300",01-Apr-2008
"1,280",02-Apr-2008
"1,285",03-Apr-2008
"1,280",04-Apr-2008
"1,307",07-Apr-2008
"1,316",08-Apr-2008
"1,359",09-Apr-2008
"1,380",10-Apr-2008
"1,414",11-Apr-2008
"1,396",14-Apr-2008
"1,409",15-Apr-2008
"1,430",16-Apr-2008
"1,452",17-Apr-2008
"1,429",18-Apr-2008
"1,449",21-Apr-2008
"1,462",22-Apr-2008
"1,472",23-Apr-2008
"1,487",24-Apr-2008
"1,477",25-Apr-2008
"1,492",28-Apr-2008
"1,493",29-Apr-2008
"1,477",30-Apr-2008
"1,396",01-May-2008
"1,407",02-May-2008
"1,456",06-May-2008
"1,446",07-May-2008
"1,457",08-May-2008
"1,478",09-May-2008
"1,491",12-May-2008
"1,417",13-May-2008
"1,410",14-May-2008
"1,441",15-May-2008
"1,467",16-May-2008
"1,440",19-May-2008
"1,415",20-May-2008
"1,406",21-May-2008
"1,389",22-May-2008
"1,379",23-May-2008
"1,397",27-May-2008
"1,403",28-May-2008
"1,468",29-May-2008
"1,472",30-May-2008
"1,510",02-Jun-2008
"1,534",03-Jun-2008
"1,534",04-Jun-2008
"1,516",05-Jun-2008
"1,560",06-Jun-2008
"1,548",09-Jun-2008
"1,547",10-Jun-2008
"1,571",11-Jun-2008
"1,604",12-Jun-2008
"1,609",13-Jun-2008
"1,630",16-Jun-2008
"1,636",17-Jun-2008
"1,665",18-Jun-2008
"1,663",19-Jun-2008
"1,688",20-Jun-2008
"1,705",23-Jun-2008
"1,709",24-Jun-2008
"1,726",25-Jun-2008
"1,744",26-Jun-2008
"1,743",27-Jun-2008
"1,758",30-Jun-2008
"1,795",01-Jul-2008
"1,772",02-Jul-2008
"1,712",03-Jul-2008
"1,662",04-Jul-2008
"1,597",07-Jul-2008
"1,619",08-Jul-2008
"1,618",09-Jul-2008
"1,618",10-Jul-2008
"1,609",11-Jul-2008
"1,597",14-Jul-2008
"1,566",15-Jul-2008
"1,553",16-Jul-2008
"1,512",17-Jul-2008
"1,443",18-Jul-2008
"1,463",21-Jul-2008
"1,452",22-Jul-2008
"1,445",23-Jul-2008
"1,461",24-Jul-2008
"1,502",25-Jul-2008
"1,486",28-Jul-2008
"1,502",29-Jul-2008
"1,499",30-Jul-2008
"1,518",31-Jul-2008
"1,602",01-Aug-2008
"1,501",04-Aug-2008
"1,470",05-Aug-2008
"1,484",06-Aug-2008
"1,495",07-Aug-2008
"1,463",08-Aug-2008
"1,461",11-Aug-2008
"1,473",12-Aug-2008
"1,498",13-Aug-2008
"1,479",14-Aug-2008
"1,440",15-Aug-2008
"1,441",18-Aug-2008
"1,482",19-Aug-2008
"1,482",20-Aug-2008
"1,564",21-Aug-2008
"1,557",22-Aug-2008
"1,612",26-Aug-2008
"1,647",27-Aug-2008
"1,593",28-Aug-2008
"1,637",29-Aug-2008
"1,602",01-Sep-2008
"1,546",02-Sep-2008
"1,556",03-Sep-2008
"1,545",04-Sep-2008
"1,543",05-Sep-2008
"1,512",08-Sep-2008
"1,510",09-Sep-2008
"1,524",10-Sep-2008
"1,485",11-Sep-2008
"1,460",12-Sep-2008
"1,436",15-Sep-2008
"1,496",16-Sep-2008
"1,470",17-Sep-2008
"1,512",18-Sep-2008
"1,512",19-Sep-2008
"1,513",22-Sep-2008
"1,502",23-Sep-2008
"1,529",24-Sep-2008
"1,530",25-Sep-2008
"1,531",26-Sep-2008
"1,468",29-Sep-2008
"1,480",30-Sep-2008
"1,460",01-Oct-2008
"1,440",02-Oct-2008
"1,436",03-Oct-2008
"1,421",06-Oct-2008
"1,420",07-Oct-2008
"1,396",08-Oct-2008
"1,395",09-Oct-2008
"1,362",10-Oct-2008
"1,367",13-Oct-2008
"1,370",14-Oct-2008
"1,309",15-Oct-2008
"1,272",16-Oct-2008
"1,270",17-Oct-2008
"1,268",20-Oct-2008
"1,264",21-Oct-2008
"1,285",22-Oct-2008
"1,281",23-Oct-2008
"1,298",24-Oct-2008
"1,302",27-Oct-2008
"1,299",28-Oct-2008
"1,345",29-Oct-2008
"1,326",30-Oct-2008
"1,322",31-Oct-2008
"1,290",03-Nov-2008
"1,297",04-Nov-2008
"1,265",05-Nov-2008
"1,260",06-Nov-2008
"1,264",07-Nov-2008
"1,290",10-Nov-2008
"1,300",11-Nov-2008
"1,316",12-Nov-2008
"1,340",13-Nov-2008
"1,365",14-Nov-2008
"1,440",17-Nov-2008
"1,468",18-Nov-2008
"1,487",19-Nov-2008
"1,470",20-Nov-2008
"1,510",21-Nov-2008
"1,526",24-Nov-2008
"1,540",25-Nov-2008
"1,590",26-Nov-2008
"1,625",27-Nov-2008
"1,612",28-Nov-2008
"1,584",01-Dec-2008
"1,605",02-Dec-2008
"1,660",03-Dec-2008
"1,754",04-Dec-2008
"1,635",05-Dec-2008
"1,732",08-Dec-2008
"1,756",09-Dec-2008
"1,825",10-Dec-2008
"1,806",11-Dec-2008
"1,670",12-Dec-2008
"1,696",15-Dec-2008
"1,707",16-Dec-2008
"1,720",17-Dec-2008
"1,790",18-Dec-2008
"1,774",19-Dec-2008
"1,765",22-Dec-2008
"1,832",23-Dec-2008
"1,783",24-Dec-2008
"1,770",29-Dec-2008
"1,774",30-Dec-2008
"1,781",31-Dec-2008
"1,792",02-Jan-2009
"1,802",05-Jan-2009
"1,787",06-Jan-2009
"1,785",07-Jan-2009
"1,836",08-Jan-2009
"1,808",09-Jan-2009
"1,775",12-Jan-2009
"1,798",13-Jan-2009
"1,751",14-Jan-2009
"1,736",15-Jan-2009
"1,766",16-Jan-2009
"1,780",19-Jan-2009
"1,866",20-Jan-2009
"1,980",21-Jan-2009
"1,969",22-Jan-2009
"2,025",23-Jan-2009
"1,982",26-Jan-2009
"2,008",27-Jan-2009
"2,022",28-Jan-2009
"2,023",29-Jan-2009
"1,995",30-Jan-2009
"1,972",02-Feb-2009
"1,968",03-Feb-2009
"1,961",04-Feb-2009
"1,966",05-Feb-2009
"2,000",06-Feb-2009
"1,963",09-Feb-2009
"1,920",10-Feb-2009
"1,932",11-Feb-2009
"1,926",12-Feb-2009
"1,928",13-Feb-2009
"1,947",16-Feb-2009
"1,936",17-Feb-2009
"1,900",18-Feb-2009
"1,873",19-Feb-2009
"1,786",20-Feb-2009
"1,716",23-Feb-2009
"1,741",24-Feb-2009
"1,825",25-Feb-2009
"1,830",26-Feb-2009
"1,844",27-Feb-2009
"1,765",02-Mar-2009
"1,806",03-Mar-2009
"1,846",04-Mar-2009
"1,823",05-Mar-2009
"1,819",06-Mar-2009
"1,833",09-Mar-2009
"1,797",10-Mar-2009
"1,866",11-Mar-2009
"1,892",12-Mar-2009
"1,826",13-Mar-2009
"1,835",16-Mar-2009
"1,856",17-Mar-2009
"1,901",18-Mar-2009
"1,921",19-Mar-2009
"1,921",20-Mar-2009
"1,922",23-Mar-2009
"1,921",24-Mar-2009
"1,920",25-Mar-2009
"1,902",26-Mar-2009
"1,941",27-Mar-2009
"1,950",30-Mar-2009
"1,940",31-Mar-2009
"1,934",01-Apr-2009
"1,947",02-Apr-2009
"1,970",03-Apr-2009
"1,805",06-Apr-2009
"1,882",07-Apr-2009
"1,825",08-Apr-2009
"1,842",09-Apr-2009
"1,797",14-Apr-2009
"1,762",15-Apr-2009
"1,716",16-Apr-2009
"1,760",17-Apr-2009
"1,760",20-Apr-2009
"1,792",21-Apr-2009
"1,792",22-Apr-2009
"1,840",23-Apr-2009
"1,831",24-Apr-2009
"1,798",27-Apr-2009
"1,807",28-Apr-2009
"1,790",29-Apr-2009
"1,774",30-Apr-2009
"1,730",01-May-2009
"1,750",05-May-2009
"1,754",06-May-2009
"1,815",07-May-2009
"1,831",08-May-2009
"1,769",11-May-2009
"1,687",12-May-2009
"1,655",13-May-2009
"1,590",14-May-2009
"1,608",15-May-2009
"1,581",18-May-2009
"1,578",19-May-2009
"1,591",20-May-2009
"1,597",21-May-2009
"1,611",22-May-2009
"1,608",26-May-2009
"1,638",27-May-2009
"1,703",28-May-2009
"1,693",29-May-2009
"1,685",01-Jun-2009
"1,691",02-Jun-2009
"1,747",03-Jun-2009
"1,751",04-Jun-2009
"1,764",05-Jun-2009
"1,764",08-Jun-2009
"1,780",09-Jun-2009
"1,779",10-Jun-2009
"1,774",11-Jun-2009
"1,750",12-Jun-2009
"1,680",15-Jun-2009
"1,670",16-Jun-2009
"1,617",17-Jun-2009
"1,619",18-Jun-2009
"1,570",19-Jun-2009
"1,556",22-Jun-2009
"1,570",23-Jun-2009
"1,562",24-Jun-2009
"1,622",25-Jun-2009
"1,605",26-Jun-2009
"1,591",29-Jun-2009
"1,581",30-Jun-2009
"1,570",01-Jul-2009
"1,572",02-Jul-2009
"1,567",03-Jul-2009
"1,576",06-Jul-2009
"1,580",07-Jul-2009
"1,634",08-Jul-2009
"1,671",09-Jul-2009
"1,678",10-Jul-2009
"1,694",13-Jul-2009
"1,729",14-Jul-2009
"1,692",15-Jul-2009
"1,665",16-Jul-2009
"1,773",17-Jul-2009
"1,808",20-Jul-2009
"1,824",21-Jul-2009
"1,748",22-Jul-2009
"1,819",23-Jul-2009
"1,841",24-Jul-2009
"1,808",27-Jul-2009
"1,824",28-Jul-2009
"1,778",29-Jul-2009
"1,831",30-Jul-2009
"1,810",31-Jul-2009
"1,811",03-Aug-2009
"1,810",04-Aug-2009
"1,757",05-Aug-2009
"1,745",06-Aug-2009
"1,775",07-Aug-2009
"1,823",10-Aug-2009
"1,790",11-Aug-2009
"1,810",12-Aug-2009
"1,830",13-Aug-2009
"1,785",14-Aug-2009
"1,739",17-Aug-2009
"1,722",18-Aug-2009
"1,811",19-Aug-2009
"1,833",20-Aug-2009
"1,872",21-Aug-2009
"1,866",24-Aug-2009
"1,902",25-Aug-2009
"1,884",26-Aug-2009
"1,820",27-Aug-2009
"1,806",28-Aug-2009
"1,824",01-Sep-2009
"1,890",02-Sep-2009
"1,862",03-Sep-2009
"1,860",04-Sep-2009
"1,831",07-Sep-2009
"1,857",08-Sep-2009
"1,899",09-Sep-2009
"1,917",10-Sep-2009
"1,918",11-Sep-2009
"1,927",14-Sep-2009
"1,948",15-Sep-2009
"1,982",16-Sep-2009
"1,977",17-Sep-2009
"2,018",18-Sep-2009
"2,003",21-Sep-2009
"2,035",22-Sep-2009
"2,027",23-Sep-2009
"2,015",24-Sep-2009
"2,035",25-Sep-2009
"2,049",28-Sep-2009
"2,036",29-Sep-2009
"2,085",30-Sep-2009
"2,053",01-Oct-2009
"1,988",02-Oct-2009
"2,133",05-Oct-2009
"2,120",06-Oct-2009
"2,133",07-Oct-2009
"2,125",08-Oct-2009
"2,127",09-Oct-2009
"2,064",12-Oct-2009
"2,070",13-Oct-2009
"2,095",14-Oct-2009
"2,127",15-Oct-2009
"2,119",16-Oct-2009
"2,126",19-Oct-2009
"2,143",20-Oct-2009
"2,149",21-Oct-2009
"2,159",22-Oct-2009
"2,174",23-Oct-2009
"2,175",26-Oct-2009
"2,172",27-Oct-2009
"2,153",28-Oct-2009
"2,147",29-Oct-2009
"2,127",30-Oct-2009
"2,109",02-Nov-2009
"2,140",03-Nov-2009
"2,150",04-Nov-2009
"2,108",05-Nov-2009
"2,099",06-Nov-2009
"2,064",09-Nov-2009
"2,026",10-Nov-2009
"2,089",11-Nov-2009
"2,043",12-Nov-2009
"2,019",13-Nov-2009
"2,018",16-Nov-2009
"2,013",17-Nov-2009
"2,078",18-Nov-2009
"2,061",19-Nov-2009
"2,145",20-Nov-2009
"2,144",23-Nov-2009
"2,121",24-Nov-2009
"2,148",25-Nov-2009
"2,158",26-Nov-2009
"2,154",27-Nov-2009
"2,140",30-Nov-2009
"2,167",01-Dec-2009
"2,145",02-Dec-2009
"2,189",03-Dec-2009
"2,183",04-Dec-2009
"2,191",07-Dec-2009
"2,190",08-Dec-2009
"2,204",09-Dec-2009
"2,214",10-Dec-2009
"2,211",11-Dec-2009
"2,207",14-Dec-2009
"2,257",15-Dec-2009
"2,309",16-Dec-2009
"2,304",17-Dec-2009
"2,217",18-Dec-2009
"2,213",21-Dec-2009
"2,239",22-Dec-2009
"2,231",23-Dec-2009
"2,242",24-Dec-2009
"2,234",29-Dec-2009
"2,226",30-Dec-2009
"2,250",31-Dec-2009
"2,222",04-Jan-2010
"2,275",05-Jan-2010
"2,261",06-Jan-2010
"2,284",07-Jan-2010
"2,270",08-Jan-2010
"2,277",11-Jan-2010
"2,278",12-Jan-2010
"2,288",13-Jan-2010
"2,297",14-Jan-2010
"2,305",15-Jan-2010
"2,290",18-Jan-2010
"2,318",19-Jan-2010
"2,303",20-Jan-2010
"2,327",21-Jan-2010
"2,340",22-Jan-2010
"2,324",25-Jan-2010
"2,309",26-Jan-2010
"2,246",27-Jan-2010
"2,245",28-Jan-2010
"2,233",29-Jan-2010
"2,225",01-Feb-2010
"2,213",02-Feb-2010
"2,243",03-Feb-2010
"2,250",04-Feb-2010
"2,205",05-Feb-2010
"2,237",08-Feb-2010
"2,238",09-Feb-2010
"2,246",10-Feb-2010
"2,285",11-Feb-2010
"2,286",12-Feb-2010
"2,298",15-Feb-2010
"2,299",16-Feb-2010
"2,257",17-Feb-2010
"2,250",18-Feb-2010
"2,263",19-Feb-2010
"2,260",22-Feb-2010
"2,177",23-Feb-2010
"2,184",24-Feb-2010
"2,174",25-Feb-2010
"2,181",26-Feb-2010
"2,155",01-Mar-2010
"2,133",02-Mar-2010
"2,125",03-Mar-2010
"2,142",04-Mar-2010
"2,156",05-Mar-2010
"2,144",08-Mar-2010
"2,127",09-Mar-2010
"2,178",10-Mar-2010
"2,171",11-Mar-2010
"2,203",12-Mar-2010
"2,175",15-Mar-2010
"2,155",16-Mar-2010
"2,205",17-Mar-2010
"2,213",18-Mar-2010
"2,198",19-Mar-2010
"2,211",22-Mar-2010
"2,218",23-Mar-2010
"2,201",24-Mar-2010
"2,198",25-Mar-2010
"2,216",26-Mar-2010
"2,246",29-Mar-2010
"2,262",30-Mar-2010
"2,255",31-Mar-2010
"2,251",01-Apr-2010
"2,188",06-Apr-2010
"2,148",07-Apr-2010
"2,141",08-Apr-2010
"2,131",09-Apr-2010
"2,152",12-Apr-2010
"2,121",13-Apr-2010
"2,116",14-Apr-2010
"2,125",15-Apr-2010
"2,180",16-Apr-2010
"2,171",19-Apr-2010
"2,212",20-Apr-2010
"2,239",21-Apr-2010
"2,264",22-Apr-2010
"2,305",23-Apr-2010
"2,328",26-Apr-2010
"2,344",27-Apr-2010
"2,348",28-Apr-2010
"2,364",29-Apr-2010
"2,370",30-Apr-2010
"2,359",04-May-2010
"2,368",05-May-2010
"2,404",06-May-2010
"2,329",07-May-2010
"2,331",10-May-2010
"2,252",11-May-2010
"2,265",12-May-2010
"2,259",13-May-2010
"2,218",14-May-2010
"2,230",17-May-2010
"2,261",18-May-2010
"2,269",19-May-2010
"2,279",20-May-2010
"2,315",21-May-2010
"2,339",24-May-2010
"2,398",25-May-2010
"2,432",26-May-2010
"2,434",27-May-2010
"2,420",28-May-2010
"2,444",01-Jun-2010
"2,520",02-Jun-2010
"2,550",03-Jun-2010
"2,559",04-Jun-2010
"2,534",07-Jun-2010
"2,594",08-Jun-2010
"2,560",09-Jun-2010
"2,496",10-Jun-2010
"2,458",11-Jun-2010
"2,485",14-Jun-2010
"2,464",15-Jun-2010
"2,430",16-Jun-2010
"2,418",17-Jun-2010
"2,456",18-Jun-2010
"2,465",21-Jun-2010
"2,516",22-Jun-2010
"2,500",23-Jun-2010
"2,541",24-Jun-2010
"2,554",25-Jun-2010
"2,574",28-Jun-2010
"2,540",29-Jun-2010
"2,503",30-Jun-2010
"2,597",01-Jul-2010
"2,555",02-Jul-2010
"2,557",05-Jul-2010
"2,594",06-Jul-2010
"2,618",07-Jul-2010
"2,601",08-Jul-2010
"2,613",09-Jul-2010
"2,621",12-Jul-2010
"2,601",13-Jul-2010
"2,713",14-Jul-2010
"2,713",15-Jul-2010
"2,445",16-Jul-2010
"2,345",19-Jul-2010
"2,319",20-Jul-2010
"2,286",21-Jul-2010
"2,273",22-Jul-2010
"2,297",23-Jul-2010
"2,279",26-Jul-2010
"2,280",27-Jul-2010
"2,271",28-Jul-2010
"2,286",29-Jul-2010
"2,273",30-Jul-2010
"2,257",02-Aug-2010
"2,259",03-Aug-2010
"2,294",04-Aug-2010
"2,292",05-Aug-2010
"2,193",06-Aug-2010
"2,185",09-Aug-2010
"2,123",10-Aug-2010
"2,106",11-Aug-2010
"2,127",12-Aug-2010
"2,109",13-Aug-2010
"2,104",16-Aug-2010
"2,077",17-Aug-2010
"2,072",18-Aug-2010
"2,066",19-Aug-2010
"2,061",20-Aug-2010
"2,090",23-Aug-2010
"2,093",24-Aug-2010
"2,053",25-Aug-2010
"2,023",26-Aug-2010
"1,981",27-Aug-2010
"1,951",31-Aug-2010
"1,926",01-Sep-2010
"1,943",02-Sep-2010
"1,953",03-Sep-2010
"1,963",06-Sep-2010
"1,925",07-Sep-2010
"1,890",08-Sep-2010
"1,872",09-Sep-2010
"1,839",10-Sep-2010
"1,815",13-Sep-2010
"1,843",14-Sep-2010
"1,816",15-Sep-2010
"1,884",16-Sep-2010
"1,884",17-Sep-2010
"1,865",20-Sep-2010
"1,905",21-Sep-2010
"1,886",22-Sep-2010
"1,879",23-Sep-2010
"1,883",24-Sep-2010
"1,900",27-Sep-2010
"1,893",28-Sep-2010
"1,924",29-Sep-2010
"1,910",30-Sep-2010
"1,868",01-Oct-2010
"1,847",04-Oct-2010
"1,828",05-Oct-2010
"1,848",06-Oct-2010
"1,840",07-Oct-2010
"1,870",08-Oct-2010
"1,905",11-Oct-2010
"1,914",12-Oct-2010
"1,914",13-Oct-2010
"1,902",14-Oct-2010
"1,850",15-Oct-2010
"1,859",18-Oct-2010
"1,853",19-Oct-2010
"1,860",20-Oct-2010
"1,902",21-Oct-2010
"1,925",22-Oct-2010
"1,963",25-Oct-2010
"1,920",26-Oct-2010
"1,917",27-Oct-2010
"1,872",28-Oct-2010
"1,856",29-Oct-2010
"1,842",01-Nov-2010
"1,870",02-Nov-2010
"1,827",03-Nov-2010
"1,818",04-Nov-2010
"1,786",05-Nov-2010
"1,829",08-Nov-2010
"1,873",09-Nov-2010
